id,newsletter_number,issue_date,theme,subtheme,title,description,link,new_theme,domain,organisation,title_length,description_length,title_word_count,description_word_count,text,text_length_chars,text_length_words
0892e462-7503-4a18-b594-d24f00def58e,33,26 April 2024,"Teacher recruitment, retention & development",,Schools Week - Labour's accountability solutions are just more of the same,"The party's proposals do little to challenge the surveillance culture that's at the root of many of the sector's problems By Chris Bagley, Director, Square Peg",https://schoolsweek.co.uk/labours-accountability-solutions-are-just-more-of-the-same,teacher_rrd,schoolsweek.co.uk,schools_week,74,159,12,26,"Schools Week - Labour's accountability solutions are just more of the same The party's proposals do little to challenge the surveillance culture that's at the root of many of the sector's problems By Chris Bagley, Director, Square Peg",234,38
584ce4b5-473b-4ede-81e5-8fc384739e0d,33,26 April 2024,"Teacher recruitment, retention & development",,TES - 3 in 4 primary schools having to cut TAs,The number of schools having to cut teachers and teaching assistants because of funding difficulties has been branded 'disgraceful' By Jasmine Norden,https://www.tes.com/magazine/news/general/primary-schools-having-cut-teaching-assistant-jobs-funding?mptk=e0b3fadc26e8fa5719ca81eb30eb021b3d13de4746fa515fb5df8786b1277fb1c1fa0b742c19519dbfca020e6e0f7133_243cae6e237e452466fff153095157ab,teacher_rrd,www.tes.com,tes,46,149,11,22,TES - 3 in 4 primary schools having to cut TAs The number of schools having to cut teachers and teaching assistants because of funding difficulties has been branded 'disgraceful' By Jasmine Norden,196,33
471c41f6-68b2-491e-8226-ffbea1f0c9a2,33,26 April 2024,EdTech,,DfE Roundtable - Deputy Prime Minister and Education Secretary hosted a roundtable to harness the benefits of AI in education,"Participants included teachers, education professionals, and technology companies. Discussion focused on how ""technologies, such as AI, can be leveraged to boost education outcomes for British children.""",https://www.gov.uk/government/news/deputy-prime-minister-and-education-secretary-host-roundtable-to-harness-the-benefits-of-ai-in-education,digital_ed,www.gov.uk,uk_government,125,203,20,26,"DfE Roundtable - Deputy Prime Minister and Education Secretary hosted a roundtable to harness the benefits of AI in education Participants included teachers, education professionals, and technology companies. Discussion focused on how ""technologies, such as AI, can be leveraged to boost education outcomes for British children.""",329,46
3d805bab-a650-4823-b214-637bffad96f2,33,26 April 2024,EdTech,,The Guardian - Teenagers who use internet to excess 'more likely to skip school',"B ased on a Finnish study But truancy and illness-related absences can be reversed with good sleeping habits and strong family ties, study suggests By Andrew Gregory Health editor",https://adc.bmj.com/content/early/2024/03/12/archdischild-2023-326331,digital_ed,adc.bmj.com,british_medical_journal,80,179,14,29,"The Guardian - Teenagers who use internet to excess 'more likely to skip school' B ased on a Finnish study But truancy and illness-related absences can be reversed with good sleeping habits and strong family ties, study suggests By Andrew Gregory Health editor",260,43
ff707729-c33a-4e49-840b-a909424ceae2,33,26 April 2024,Political landscape & key organisations,,DfE - Teachers to get up to £6000 extra to teach vital subjects,The incentive is backed by £200 million investment. Press release,https://www.gov.uk/government/news/teachers-to-get-up-to-6000-extra-to-teach-vital-subjects,political_context_and_organisations,www.gov.uk,uk_government,63,65,13,10,DfE - Teachers to get up to £6000 extra to teach vital subjects The incentive is backed by £200 million investment. Press release,129,23
af1af782-102d-4ff7-9729-440f46b18512,33,26 April 2024,Political landscape & key organisations,,DfE - The impact of childcare reforms on childcare and early years providers,"Research on the impact, both seen and predicted, of recent childcare reforms on providers.",https://www.gov.uk/government/publications/the-impact-of-childcare-reforms-on-childcare-and-early-years-providers,political_context_and_organisations,www.gov.uk,uk_government,76,90,13,14,"DfE - The impact of childcare reforms on childcare and early years providers Research on the impact, both seen and predicted, of recent childcare reforms on providers.",167,27
6749cbcd-6d9e-44d7-b04a-c7f71c4b7def,33,26 April 2024,Research – Practice – Policy,,BERA Blog - A hidden curriculum of certainty: Inadequate education in an uncertain world,"This blog post focuses on how a hidden curriculum of certainty ill-prepares students for the uncertain world in which we live. By Helen Young, Associate Professor at London South Bank University Lee Jerome, Professor of Education at Middlesex University Blog post",https://www.bera.ac.uk/blog/a-hidden-curriculum-of-certainty-inadequate-education-in-an-uncertain-world,political_context_and_organisations,www.bera.ac.uk,bera,88,263,14,41,"BERA Blog - A hidden curriculum of certainty: Inadequate education in an uncertain world This blog post focuses on how a hidden curriculum of certainty ill-prepares students for the uncertain world in which we live. By Helen Young, Associate Professor at London South Bank University Lee Jerome, Professor of Education at Middlesex University Blog post",352,55
2045b315-bdff-4d8b-8b9c-13e0170c16aa,33,26 April 2024,Four Nations Landscape,,Welsh Government - Children's rights impact assessments 2024,Assessments of the effect of different policies and strategies during 2024 on children and young people.,https://www.gov.wales/childrens-rights-impact-assessments-2024,political_context_and_organisations,www.gov.wales,welsh_government,60,104,8,16,Welsh Government - Children's rights impact assessments 2024 Assessments of the effect of different policies and strategies during 2024 on children and young people.,165,24
804e36eb-8867-4b5c-9557-140c1c963468,33,26 April 2024,Four Nations Landscape,,Northern Ireland - Launch of new hub to help keep children safe online,"Funded by the Department of Health and developed by the Safeguarding Board for Northern Ireland (SBNI) in partnership with Ineqe Safeguarding Group, this is a new dedicated website to help parents, carers and young people be more safe, secure and supported online.",https://www.health-ni.gov.uk/news/launch-new-hub-help-keep-children-safe-online,political_context_and_organisations,www.health-ni.gov.uk,ni_department_of_health,70,264,13,42,"Northern Ireland - Launch of new hub to help keep children safe online Funded by the Department of Health and developed by the Safeguarding Board for Northern Ireland (SBNI) in partnership with Ineqe Safeguarding Group, this is a new dedicated website to help parents, carers and young people be more safe, secure and supported online.",335,55
28f998da-ed17-4c4d-a082-b3c5521e06f1,33,26 April 2024,What matters in education?,,The Conversation - 'They don't have enough' – schools in England are running food banks for families,"The peak of the cost-of-living crisis may have passed, but millions of families are struggling to buy enough food to feed their children. By Will Baker, Senior Lecturer, School of Education, University of Bristol Child of the North report The Conversation item",https://www.n8research.org.uk/media/CoTN_Poverty_Report_2.pdf,political_context_and_organisations,www.n8research.org.uk,n8_research_partnership,100,260,17,42,"The Conversation - 'They don't have enough' – schools in England are running food banks for families The peak of the cost-of-living crisis may have passed, but millions of families are struggling to buy enough food to feed their children. By Will Baker, Senior Lecturer, School of Education, University of Bristol Child of the North report The Conversation item",361,59
74e2d3b4-27f2-4037-94bb-74f0ab25c60a,33,26 April 2024,Update from the ESRC Education Research Programme,,Catch up with the briefing notes from our 'What matters in education?' series so far.,"What matters in education? Briefing note #1 Teacher recruitment, retention and development - rethinking policy and practice priorities",https://discovery.ucl.ac.uk/id/eprint/10176932,project_updates,discovery.ucl.ac.uk,ucl,85,134,15,18,"Catch up with the briefing notes from our 'What matters in education?' series so far. What matters in education? Briefing note #1 Teacher recruitment, retention and development - rethinking policy and practice priorities",220,33
ab135187-f65b-417a-896a-df673992e479,34,3 May 2024,Update from the ERP projects,,Rethinking Leadership Nottingham; What else? What's next? What if?,"Thu, 9 May 2024 08:30 - 10:00, University of Nottingham This in-person event will draw on extensive discussions and consultation with those involved in the delivery of the current provision of NPQs, as well as academics, thought leaders and those running other kinds of leadership development and support in the sector. Featuring: Toby Greany, Professor of Education at Nottingham University, Adrian McLean, Trust Leader at SAET, and Liz Robinson, CEO at Big Education! Sign up",https://t.co/GUVrjWFOE7,project_updates,t.co,twitter,66,477,9,75,"Rethinking Leadership Nottingham; What else? What's next? What if? Thu, 9 May 2024 08:30 - 10:00, University of Nottingham This in-person event will draw on extensive discussions and consultation with those involved in the delivery of the current provision of NPQs, as well as academics, thought leaders and those running other kinds of leadership development and support in the sector. Featuring: Toby Greany, Professor of Education at Nottingham University, Adrian McLean, Trust Leader at SAET, and Liz Robinson, CEO at Big Education! Sign up",544,84
ef554803-6f11-469f-b42c-ee6ab5a88a62,34,3 May 2024,Update from the ERP projects,,Trends in Ethnic School Segregation in England - Durham School of Education Research seminar series,"8 May 2024 1pm – 2pm, online and In-person The proportion of ethnic minority pupils in English schools has seen a marked increase since the 2000s, now comprising about a third of the state school population. This presentation seeks to understand the impact of this change on ethnic segregation in schools, and considers the complex interplay of demographics, residential patterns, and education policies. Presented by Dr Yiyang Gao",https://www.durham.ac.uk/departments/academic/education/about-us/events/research-seminar-08may24,project_updates,www.durham.ac.uk,durham_university,99,431,15,68,"Trends in Ethnic School Segregation in England - Durham School of Education Research seminar series 8 May 2024 1pm – 2pm, online and In-person The proportion of ethnic minority pupils in English schools has seen a marked increase since the 2000s, now comprising about a third of the state school population. This presentation seeks to understand the impact of this change on ethnic segregation in schools, and considers the complex interplay of demographics, residential patterns, and education policies. Presented by Dr Yiyang Gao",531,83
