id,newsletter_number,issue_date,new_theme,text,domain,organisation,text_for_vader,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_label
1183bb64-9f26-4542-a61d-aaa55fc6f073,9,19 October 2023,teacher_rrd,NFER announce new research aiming to provide insight on ethnic diversity among teachers and leaders in English schools NFER's new study will seek evidence-based strategies on how to increase ethnic diversity within teaching and senior leadership roles in England and encourage a more inclusive education system. Funded by Mission 44 and echoing themes raised by Stephen Gorard's project https://www.nfer.ac.uk/press-releases/new-research-to-provide-insight-on-ethnic-diversity-among-teachers-and-leaders-in-english-schools/,www.nfer.ac.uk,nfer,NFER announce new research aiming to provide insight on ethnic diversity among teachers and leaders in English schools NFER's new study will seek evidence-based strategies on how to increase ethnic diversity within teaching and senior leadership roles in England and encourage a more inclusive education system. Funded by Mission 44 and echoing themes raised by Stephen Gorard's project,0.0,0.909,0.091,0.6808,positive
347ff426-f1fc-42a2-aab3-7f10c59e92b7,9,19 October 2023,digital_ed,"Approved work: Use of artificial intelligence in education delivery and assessment This POSTnote will outline current uses of AI for education delivery and assessment in the UK, and review evidence for opportunities and challenges, drawing insight from international developments. https://post.parliament.uk/approved-work-use-of-artificial-intelligence-in-education-delivery-and-assessment/?utm_source=POST+alerts&utm_campaign=9cc34c0fdc-EMAIL_CAMPAIGN_2023_09_28_08_00&utm_medium=email&utm_term=0_bf17dda729-9cc34c0fdc-%5BLIST_EMAIL_ID%5D&mc_cid=9cc34c0fdc&mc_eid=8fe6227af9",post.parliament.uk,post_parliament,"Approved work: Use of artificial intelligence in education delivery and assessment This POSTnote will outline current uses of AI for education delivery and assessment in the UK, and review evidence for opportunities and challenges, drawing insight from international developments.",0.0,0.781,0.219,0.8316,positive
01b93b0e-782f-4bf6-ac47-63a9fefaf2c8,9,19 October 2023,digital_ed,EEF - EdTech interventions and implementation for disadvantaged pupils: invitation to tender Understanding the impact of Edtech interventions for disadvantaged pupils https://educationendowmentfoundation.org.uk/education-evidence/tenders/understanding-quality-characteristics-of-edtech-interventions-and-implementation-for-disadvantaged-pupils-invitation-to-tender,educationendowmentfoundation.org.uk,eef,EEF - EdTech interventions and implementation for disadvantaged pupils: invitation to tender Understanding the impact of Edtech interventions for disadvantaged pupils,0.221,0.779,0.0,-0.6597,negative
b6127f77-7763-4ff8-8a30-e8b4fab2a982,9,19 October 2023,political_context_and_organisations,"Rurality, socio-economic disadvantage and educational mobility: A Scottish case study This paper examines the gap in educational mobility between rural and urban schools in Scotland. https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.3917?campaign=wolearlyview",bera-journals.onlinelibrary.wiley.com,bera_journals,"Rurality, socio-economic disadvantage and educational mobility: A Scottish case study This paper examines the gap in educational mobility between rural and urban schools in Scotland.",0.104,0.896,0.0,-0.4215,negative
9c3098ac-d4a8-4ec5-a231-e0df6b7442ef,9,19 October 2023,political_context_and_organisations,Persistent absence and support for disadvantaged pupils House of Commons Education Committee https://committees.parliament.uk/publications/41590/documents/205047/default/,committees.parliament.uk,uk_parliament,Persistent absence and support for disadvantaged pupils House of Commons Education Committee,0.175,0.649,0.175,0.0,neutral
297b65ce-dbab-47e0-b439-3dc38ee8cda5,9,19 October 2023,political_context_and_organisations,FFT Education Datalab - Will universal primary free school meals help to reduce absence https://ffteducationdatalab.org.uk/2023/09/will-universal-primary-free-school-meals-help-to-reduce-absence/,ffteducationdatalab.org.uk,fft_ed_datalab,FFT Education Datalab - Will universal primary free school meals help to reduce absence,0.0,0.667,0.333,0.7184,positive
39f3a21b-d637-4361-be68-536ce723bae9,9,19 October 2023,political_context_and_organisations,*For Labour conference pass holders only https://epi.org.uk/events/labour-party-conference-prioritising-equality-education-policy-as-a-lever-to-tackling-disadvantage-and-inequalities/,epi.org.uk,epi,*For Labour conference pass holders only,0.0,1.0,0.0,0.0,neutral
95e4656f-aa4a-45b7-b0c8-5346d69201f5,9,19 October 2023,political_context_and_organisations,"Next event: 19 October 2023, 5:30 pm–7:00 pm Practical policies or bright ideas? How particular topics get to the front of the policy queue Register here: https://www.ucl.ac.uk/education-research-programme/events/2023/oct/practical-policies-or-bright-ideas-how-particular-topics-get-front-policy-queue",www.ucl.ac.uk,ucl,"Next event: 19 October 2023, 5:30 pm–7:00 pm Practical policies or bright ideas? How particular topics get to the front of the policy queue Register here:",0.0,0.896,0.104,0.4404,positive
7c28cce6-43ba-480f-aa5e-36d093c58484,9,19 October 2023,political_context_and_organisations,EPI at Labour Party Conference Prioritising equality – education policy as a lever to tackling disadvantage and inequalities 10th October 2023 10/10/2023 12:00-13:15 *For Labour conference pass holders only https://epi.org.uk/events/labour-party-conference-prioritising-equality-education-policy-as-a-lever-to-tackling-disadvantage-and-inequalities/,epi.org.uk,epi,EPI at Labour Party Conference Prioritising equality – education policy as a lever to tackling disadvantage and inequalities 10th October 2023 10/10/2023 12:00-13:15 *For Labour conference pass holders only,0.086,0.831,0.083,-0.0258,neutral
98bbe362-5c8d-4d6d-92d0-d0f13a7d0652,10,09 October 2023,teacher_rrd,"Working lives of teachers and leaders This report presents the findings of the first wave of the Working Lives of Teachers and Leaders survey carried out in spring 2022. Findings are based on responses from 11,177 leaders and teachers. Summary of findings",www.workinglivesofteachers.com,working_lives_of_teachers,"Working lives of teachers and leaders This report presents the findings of the first wave of the Working Lives of Teachers and Leaders survey carried out in spring 2022. Findings are based on responses from 11,177 leaders and teachers. Summary of findings",0.0,1.0,0.0,0.0,neutral
9014d6fc-235a-4984-ab0e-2cee41f8070d,10,09 October 2023,digital_ed,"Artificial intelligence and education The Nuffield Foundation and its centre the Ada Lovelace Institute are collaborating on new research into the role of artificial intelligence (AI) and data-driven technologies in education. The 18-month project includes a landscape review of technologies used in education in UK state-funded primary and secondary schools. It will also identify stakeholders from the public, private and third sector, evaluate the current policy landscape, and note any gaps and opportunities that might benefit from further research.",www.adalovelaceinstitute.org,ada_lovelace_institute,"Artificial intelligence and education The Nuffield Foundation and its centre the Ada Lovelace Institute are collaborating on new research into the role of artificial intelligence (AI) and data-driven technologies in education. The 18-month project includes a landscape review of technologies used in education in UK state-funded primary and secondary schools. It will also identify stakeholders from the public, private and third sector, evaluate the current policy landscape, and note any gaps and opportunities that might benefit from further research.",0.0,0.864,0.136,0.8957,positive
16d8ee17-ee18-43ba-bc12-8614a7b53e10,10,09 October 2023,digital_ed,OECD - Public consultation on Generative AI in the Classroom This background paper serves as input to the discussions to be held during the OECD Schools+ Network meeting in May 2023. It aims to provide an overview of the major issues which Generative AI has raised for classrooms and schools. Read report,one.oecd.org,oecd,OECD - Public consultation on Generative AI in the Classroom This background paper serves as input to the discussions to be held during the OECD Schools+ Network meeting in May 2023. It aims to provide an overview of the major issues which Generative AI has raised for classrooms and schools. Read report,0.0,1.0,0.0,0.0,neutral
9ad9e3e2-c27b-40cb-8028-a33abaedf14f,10,09 October 2023,political_context_and_organisations,Gillian Keegan plans to ban mobile phones from English schools Guardian report,www.theguardian.com,guardian,Gillian Keegan plans to ban mobile phones from English schools Guardian report,0.247,0.753,0.0,-0.5574,negative
863bb725-744c-4c6e-b97e-f1ec4ee5df59,10,09 October 2023,political_context_and_organisations,"Rishi Sunak announces plans to replace A Levels and T Levels with a new single ""Advanced British Standard qualification Schools Week report",schoolsweek.co.uk,schools_week,"Rishi Sunak announces plans to replace A Levels and T Levels with a new single ""Advanced British Standard qualification Schools Week report",0.0,0.913,0.087,0.25,positive
faf2746c-4d60-40fc-8501-e0975d848c9b,10,09 October 2023,political_context_and_organisations,"Tackle school absence crisis with better mental health and SEND support and urgent legislation, says Education Committee The Education Committee has proposed a range of measures to reverse the worrying trend of children's absence from school. View the report from the Education Committee",committees.parliament.uk,uk_parliament,"Tackle school absence crisis with better mental health and SEND support and urgent legislation, says Education Committee The Education Committee has proposed a range of measures to reverse the worrying trend of children's absence from school. View the report from the Education Committee",0.125,0.732,0.143,-0.0258,neutral
2c13781e-685b-4b75-b83b-ab9f66c9843f,10,09 October 2023,political_context_and_organisations,"Next event: 19 October 2023, 5:30 pm–7:00 pm Practical policies or bright ideas? How particular topics get to the front of the policy queue Register for the event",www.ucl.ac.uk,ucl,"Next event: 19 October 2023, 5:30 pm–7:00 pm Practical policies or bright ideas? How particular topics get to the front of the policy queue Register for the event",0.0,0.903,0.097,0.4404,positive
