id,newsletter_number,issue_date,theme,subtheme,title,description,link
7df3586f-55c6-4424-8ba0-7943b2245e02,15,17 November 2023,"Teacher recruitment, retention & development",nan,"· The Education Committee , heard from experts as part of its inquiry into teacher recruitment, training and retention on Tuesday 14 November.","· Experts included: Philip Nye, Data Scientist at Institute for Government, Katie Waldegrave MBE, Co-founder and CEO at Now Teach, Dr Luke Sibieta, Research Fellow at Institute for Fiscal Studies, Sinéad Mc Brearty, Chief Executive Officer at Education Support, Jack Worth, School Workforce Lead at NFER, Professor Becky Francis CBE, CEO at Education Endowment Foundation and Professor Becky Allen, Chief Analyst and a Co-founder at Teach Tapp. Watch on Parliament TV",https://parliamentlive.tv/event/index/e8f6ff01-2452-48eb-9991-4467d64a0880
000adeb1-9c69-4e86-8806-bcbbb4746e4b,15,17 November 2023,EdTech,nan,Deadline: end of November 2023.,nan,nan
5fac99e0-9441-4ae4-a07d-89618c337e03,15,17 November 2023,EdTech,nan,Legal showdown over Oak National Academy quango gets the go-ahead,Bodies representing ed tech and publishing firms say the curriculum body amounts to 'unlawful state subsidy',https://schoolsweek.co.uk/legal-showdown-over-oak-quango-gets-go-ahead
2ad2914d-14c1-449c-8902-224fce6c9aad,15,17 November 2023,Political landscape & key organisations,nan,Nick Gibb: Schools minister's resignation letter – in full,SchoolsWeek,https://schoolsweek.co.uk/nick-gibb-schools-ministers-resignation-letter-in-full
fb084951-9067-43d3-bbb7-f7cc00560400,15,17 November 2023,Political landscape & key organisations,nan,Damian Hinds returns to DfE as schools minister,Appointment follows resignation of schools minister Nick Gibb SchoolsWeek,https://schoolsweek.co.uk/damian-hinds-returns-to-dfe-as-minister-of-state
95d138bf-88ad-4bd3-bd02-500535bda9f9,15,17 November 2023,Political landscape & key organisations,nan,New interactive tool for submitting research to parliamentary committees (from CLOSER (Longitudinal studies)),nan,https://closer.ac.uk/news-opinion/news/closer-launches-new-interactive-tool-for-submitting-research
1adafd5e-6e53-4f14-8b97-49b0d0d210e6,15,17 November 2023,Political landscape & key organisations,nan,Review of UKRI ESRC's research data policy .,"As part of this review, the team are gathering views from stakeholders regarding the ESRC's policy and about research data more generally. Please do take part and distribute to your networks.",https://www.ukri.org/wp-content/uploads/2021/07/ESRC-200721-ResearchDataPolicy.pdf
a665b954-7100-44e1-959e-3d0b2e1dfe76,15,17 November 2023,Political landscape & key organisations,nan,Link to the survey (15-30 minutes to complete) Closes 24 November 2023.,nan,https://dundee.onlinesurveys.ac.uk/esrc-data
ffdb40af-7e9b-4006-9a3d-8ee5ec413b38,15,17 November 2023,Political landscape & key organisations,nan,ESRC - Data-driven research skills: scoping capacity needs in the social sciences,nan,https://www.ukri.org/what-we-do/developing-people-and-skills/esrc/data-driven-research-skills
20ffee34-c35b-4a0a-bc85-bbc28a004b70,15,17 November 2023,Political landscape & key organisations,Event s,IPPO - How Local Authorities Can Accelerate Policy Change Under Pressure,21 November 2023 15.00-16.00 Link to book,https://www.eventbrite.co.uk/e/how-local-authorities-can-accelerate-policy-change-under-pressure-tickets-737091800417
5771fd2e-7fb7-45f3-81bf-49859911c291,15,17 November 2023,Political landscape & key organisations,Event s,"IPPO - Transferability of Understanding: It Might Work, But Not For Everyone",6 December 2023 13.00-14.00 Link to book,https://covidandsociety.us1.list-manage.com/track/click?u=13ed825f182f448af27d7b228&id=4a51162b53&e=98cb05d210
c4688726-74a5-444f-bb02-6a3870ac4b0c,15,17 November 2023,What Matters in Education?,nan,Children's Commissioner - Relationship between school attendance and academic attainment,"Just over a third of pupils hit the threshold for either persistent or severe absenteeism in either Y10 or 11. Pupils who were persistently or severely absent in both years received worse GCSE grades than their peers. Makes many recommendations, incl that: every school should appoint a member of the Senior Leadership Team to manage their attendance policy, DfE should roll out national training on school attendance and extend reach of Attendance Hubs.",https://bit.ly/49gSxEF
e90a7b91-09f0-437e-96ba-7b08f2d4dd26,15,17 November 2023,What Matters in Education?,nan,Why are so many more children missing school and what can we do about it? Neil Merrick,Briefing note from local government – login required,https://lgiu.org/briefing/why-are-so-many-more-children-missing-school-and-what-can-we-do-about-it
cc6ee90b-2463-4f3c-b515-ebe728c7546e,15,17 November 2023,What Matters in Education?,nan,Labour to warn of 'lost generation' over school absences in King's Speech debate,The Opposition will use parliamentary debate of the Government's legislative agenda to argue that action is urgently needed to combat the 'epidemic'. Independent,https://www.independent.co.uk/news/uk/labour-government-bridget-phillipson-tories-england-b2443459.html
14e0dda2-810b-4854-af3b-6e8ba534d96e,15,17 November 2023,Project news,nan,"Team from ERP project – 'Investigating the recruitment and retention of ethnic minority teachers, and its relationship to school outcomes' presented findings of the project on the Black History Month Event.","Prof Feyisa Demie gave a presentation on 'The role of BAME in teaching workforce of England' and a follow up panel discussion included Prof Nadia Siddiqui, Dr Yiyang Gao and Dr Johny Daniel. Photo of the event - members of the university and general public were the attendees. Congratulations to the BERA Educational Research Book of the year winn ers : Making Schools Better for Disadvantaged Students – Stephen Gorard and Beng Huat See Photo of Beng Huat See receiving the award at the ceremony on Wednesday 8 November, taken from X formerly Twitter. Team from ERP project – 'Embedding children's participation rights in pedagogical practice' The Children's Participation in Schools project will be hosting their first annual conference on 18 th January 2024. A registration link to the event will be available soon.",nan
96afec50-5365-48b2-b91a-a56fd591a987,15,17 November 2023,EdTech,nan,"UK Parliament Future Research - Use of artificial intelligence in education delivery and assessment This POSTnote will outline current uses of AI for education delivery and assessment in the UK, and review evidence for opportunities and challenges, drawing insight from international developments. It will also consider how people are taught about AI under the national curriculum, and students' use of AI.",Link to submit Contact: webblj@parliament.uk,https://post.parliament.uk/approved-work-use-of-artificial-intelligence-in-education-delivery-and-assessment
eaa92951-3f2a-4c71-9fdd-9b99316ae7e5,15,17 November 2023,EdTech,nan,Deadline: end of November 2023.,Legal showdown over Oak National Academy quango gets the go-ahead Bodies representing ed tech and publishing firms say the curriculum body amounts to 'unlawful state subsidy' SchoolsWeek,https://schoolsweek.co.uk/legal-showdown-over-oak-quango-gets-go-ahead
d5b3c323-c3a0-4f8e-b3bb-3ca0f0960561,15,17 November 2023,Political landscape & key organisations,nan,"As part of this review, the team are gathering views from stakeholders regarding the ESRC's policy and about research data more generally. Please do take part and distribute to your networks.",Link to the survey (15-30 minutes to complete) Closes 24 November 2023.,https://dundee.onlinesurveys.ac.uk/esrc-data
ac3077f5-4233-409d-8770-3d529faf44f6,16,24 November 2023,Project news,ERP project : Investigating the recruitment and retention of ethnic minority teachers and its relationship to school outcomes,Why are so many graduates shunning teaching? Pay – but not bonuses – could be the answer,Stephen Gorard and Beng Huat See - Our findings suggest that increasing teacher pay over their whole career would help. TheConversation,https://theconversation.com/why-are-so-many-graduates-shunning-teaching-pay-but-not-bonuses-could-be-the-answer-216963
567bbb3b-dccb-4e73-91e1-bad31083c041,16,24 November 2023,Project news,ERP project: Embedding children's participation rights in pedagogical practice in lower primary classrooms in Wales,"New paper from Sarah Chicken: Belonging, community and capability: listening to the voices of young children to realise process quality in early childhood curriculum enactment in Wales","Read The project now has a Network Members Area. Members will be able to post words, images and links and become connected with others in the network See link here: join the network on the website",https://childrens-participation.org/join-the-network
84c5d73f-40dc-409c-8e40-e1e814198f61,16,24 November 2023,"Teacher recruitment, retention & development",nan,Social Market Foundation - Top of the class? Examining the state of leadership and management in education,"Based on 455 responses from people in education related jobs in England, this report examines the central role that better leadership and management have to play in addressing education quality in the UK .",https://wonkhe.cmail20.com/t/d-l-vhtdhdy-jljiuduym-jl
6824242b-44ab-4c6c-99e9-d71a70cf221e,16,24 November 2023,EdTech,nan,British Academy - Call for Discussion Papers: 'What are the possibilities of a good digital society?',nan,https://www.thebritishacademy.ac.uk/programmes/digital-society/call-for-discussion-papers-what-are-the-possibilities-of-a-good-digital-society
7edea381-92a9-4f28-9e7d-847d10af858c,16,24 November 2023,EdTech,nan,Nominet's annual Digital Youth Index shows changing attitudes of 8–25-year-olds to technology,"Now in its third year, the Nominet Digital Youth Index is an annual benchmarking study of 4000 8-to-25-year-olds in the UK.",https://digitalyouthindex.uk/wp-content/uploads/2023/11/Digital-Youth-Index-2023-report.pdf
55b9c96d-9757-4f5f-b10d-b4182ea2082c,16,24 November 2023,EdTech,Event,The Foundation for Education Development (FED) is running an online event on new technologies in education,nan,nan
